api_uri,district,domain,facebook_account,facebook_id,first_name,id,last_name,middle_name,missed_votes_pct,party,rss_url,seniority,state,thomas_id,twitter_account,url,votes_with_party_pct
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001145.json,9,schakowsky.house.gov,janschakowsky,160143957118,Jan,S001145,Schakowsky,,2.80,D,http://schakowsky.house.gov/index.php?format=feed&amp;type=rss,8,IL,1588,janschakowsky,http://www.house.gov/schakowsky,90.51
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001146.json,10,,,,Donald,S001146,Sherwood,L.,2.80,R,,8,PA,1589,,,93.73
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001148.json,2,simpson.house.gov,96007744606,96007744606,Mike,S001148,Simpson,,2.64,R,http://simpson.house.gov/news/rss.aspx,8,ID,1590,CongMikeSimpson,http://www.house.gov/simpson,94.50
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001149.json,20,,,,John,S001149,Sweeney,E.,14.74,R,,8,NY,1591,,,88.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001150.json,29,schiff.house.gov,RepAdamSchiff,9086721830,Adam,S001150,Schiff,B.,3.62,D,http://schiff.house.gov/common/rss/?rss=49,6,CA,1635,RepAdamSchiff,http://schiff.house.gov/,94.62
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001152.json,2,,,,Robert,S001152,Simmons,Ruhl,3.79,R,,6,CT,1642,,,83.13
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001153.json,32,,,,Hilda,S001153,Solis,L.,3.05,D,,6,CA,1636,,,93.97
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001154.json,9,shuster.house.gov,Rep.Shuster,54386677806,Bill,S001154,Shuster,,0.99,R,http://shuster.house.gov/common/rss//index.cfm?rss=49,6,PA,1681,RepBillShuster,http://www.house.gov/shuster,93.18
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001155.json,1,,,,John,S001155,Sullivan,,5.93,R,,6,OK,1689,USRepSullivan,,92.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001156.json,39,lindasanchez.house.gov,CongresswomanLindaSanchez,110685735673141,Linda,S001156,Sanchez,T.,2.55,D,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,4,CA,1757,replindasanchez,http://lindasanchez.house.gov/,94.00
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001157.json,13,davidscott.house.gov,113303673339,113303673339,David,S001157,Scott,,2.80,D,http://davidscott.house.gov/news/rss.aspx,4,GA,1722,repdavidscott,http://davidscott.house.gov/,88.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001158.json,3,,,,John,S001158,Salazar,,2.47,D,,2,CO,1775,,,87.33
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001160.json,9,,,,Michael,S001160,Sodrel,E.,0.58,R,,2,IN,1783,,,94.70
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001161.json,7,,,,John,S001161,Schwarz,J.H.,2.80,R,,2,MI,1788,,,89.75
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001162.json,13,schwartz.house.gov,RepAllysonSchwartz,244000962363116,Allyson,S001162,Schwartz,Y.,0.82,D,http://schwartz.house.gov/rss.xml,2,PA,1798,,http://www.house.gov/schwartz,93.02
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001164.json,2,,,,Jean,S001164,Schmidt,,0.39,R,,2,OH,1815,,,95.65
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001165.json,13,sires.house.gov,81058818750,81058818750,Albio,S001165,Sires,,0.00,D,http://sires.house.gov/rss.xml,2,NJ,1818,Rep_Albio_Sires,http://sires.house.gov/,88.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001166.json,22,,,,Shelley,S001166,Sekula-Gibbs,,0.00,R,,2,TX,1819,,,88.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000038.json,8,,,,John,T000038,Tanner,,3.13,D,,18,TN,1137,,,81.80
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000057.json,10,,,,Ellen,T000057,Tauscher,O.,1.07,D,,10,CA,1533,,,94.09
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000067.json,11,,,,Charles,T000067,Taylor,H.,5.68,R,,16,NC,1141,,,94.50
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000074.json,4,,,,Gene,T000074,Taylor,,5.19,D,,18,MS,1142,,,74.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000188.json,22,,,,William,T000188,Thomas,M.,4.78,R,,28,CA,1148,,,93.69
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000193.json,2,benniethompson.house.gov,7259193379,7259193379,Bennie,T000193,Thompson,,1.57,D,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,14,MS,1151,BennieGThompson,http://benniethompson.house.gov/,92.55
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000238.json,13,thornberry.house.gov,repmacthornberry,7760165627,William,T000238,Thornberry,M.,0.99,R,,12,TX,1155,MacTXPress,http://thornberry.house.gov/,93.01
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000260.json,4,,,,Todd,T000260,Tiahrt,,3.13,R,,12,KS,1158,RepToddTiahrt,,93.54
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000266.json,6,tierney.house.gov,CongressmanJohnTierney,203760666318846,John,T000266,Tierney,F.,1.48,D,http://tierney.house.gov/index.php?format=feed&amp;type=rss,10,MA,1535,RepTierney,http://tierney.house.gov/,92.06
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000326.json,10,,,,Edolphus,T000326,Towns,,8.24,D,,24,NY,1165,edtowns,,91.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000458.json,6,,,,Thomas,T000458,Tancredo,G.,5.44,R,,8,CO,1592,,,85.02
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000459.json,2,leeterry.house.gov,leeterry,393886975960,Lee,T000459,Terry,,2.22,R,http://leeterry.house.gov/index.php?format=feed&amp;type=rss,8,NE,1566,LEETERRYNE,http://leeterry.house.gov/,93.01
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000460.json,1,mikethompson.house.gov,RepMikeThompson,7109195747,Mike,T000460,Thompson,,0.74,D,http://mikethompson.house.gov/news/rss.aspx,8,CA,1593,RepThompson,http://mikethompson.house.gov/,92.37
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000462.json,12,tiberi.house.gov,RepPatTiberi,90452932937,Pat,T000462,Tiberi,,1.89,R,http://tiberi.house.gov/news/rss.aspx,6,OH,1664,tiberipress,http://tiberi.house.gov/,92.78
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000463.json,3,turner.house.gov,RepMikeTurner,9275036647,Michael,T000463,Turner,R.,1.57,R,http://turner.house.gov/news/rss.aspx,4,OH,1741,RepMikeTurner,http://turner.house.gov/,93.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000031.json,6,upton.house.gov,RepFredUpton,212027388827797,Fred,U000031,Upton,,0.00,R,http://upton.house.gov/news/rss.aspx,20,MI,1177,RepFredUpton,http://www.house.gov/upton,89.13
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000038.json,2,,markudall,17204170252,Mark,U000038,Udall,,1.89,D,http://www.markudall.senate.gov/rss/?p=blog,8,CO,1595,MarkUdall,http://www.markudall.senate.gov,91.77
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000039.json,3,,senatortomudall,106433512869,Tom,U000039,Udall,,2.88,D,http://www.tomudall.senate.gov/rss/,8,NM,1567,SenatorTomUdall,http://www.tomudall.senate.gov,92.54
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000081.json,12,velazquez.house.gov,,,Nydia,V000081,Velázquez,M.,2.97,D,,14,NY,1184,NydiaVelazquez,http://www.house.gov/velazquez,92.28
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000108.json,1,visclosky.house.gov,repvisclosky,118723661514709,Peter,V000108,Visclosky,J.,1.40,D,http://visclosky.house.gov/rss.xml,22,IN,1188,repvisclosky,http://visclosky.house.gov/,91.48
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000128.json,8,vanhollen.house.gov,chrisvanhollen,109304033877,Chris,V000128,Van Hollen,,0.25,D,http://vanhollen.house.gov/news/rss.aspx,4,MD,1729,chrisvanhollen,http://vanhollen.house.gov/,95.62
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000099.json,25,,,,James,W000099,Walsh,T.,4.45,R,,18,NY,1197,,,91.81
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000119.json,3,,,,Zach,W000119,Wamp,,2.22,R,,12,TN,1199,zachwamp,,93.09
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000187.json,35,waters.house.gov,MaxineWaters,117483585008,Maxine,W000187,Waters,,8.81,D,http://waters.house.gov/news/rss.aspx,16,CA,1205,MaxineWaters,http://www.house.gov/waters,89.25
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000207.json,12,watt.house.gov,CongressmanMelWatt,191136754250537,Melvin,W000207,Watt,,2.22,D,http://watt.house.gov/index.php?format=feed&amp;type=rss,14,NC,1207,MelWattNC12,http://watt.house.gov/,92.00
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000215.json,30,www.henrywaxman.house.gov,Rep.HenryWaxman,129514917081997,Henry,W000215,Waxman,A.,4.53,D,http://waxman.house.gov/rss.xml,32,CA,1209,WaxmanClimate,http://www.henrywaxman.house.gov/,93.53
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000267.json,15,,,,David,W000267,Weldon,J.,3.13,R,,12,FL,1215,,,93.88
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000268.json,7,,,,W. Curtis,W000268,Weldon,,4.70,R,,20,PA,1214,,,88.59
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000273.json,11,,,,Gerald,W000273,Weller,C.,2.64,R,,12,IL,1216,,,92.22
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000314.json,19,,,,Robert,W000314,Wexler,,9.23,D,,10,FL,1537,,,94.01
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000413.json,1,whitfield.house.gov,RepEdWhitfield,91115765425,Edward,W000413,Whitfield,,3.95,R,http://whitfield.house.gov/rss.xml,12,KY,1222,repedwhitfield,http://www.house.gov/whitfield,92.80
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000437.json,1,wicker.senate.gov,SenatorWicker,,Roger,W000437,Wicker,,2.88,R,,12,MS,1226,senatorwicker,http://www.wicker.senate.gov,96.18
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000672.json,10,wolf.house.gov,RepFrankWolf,335759964938,Frank,W000672,Wolf,R.,1.32,R,http://wolf.house.gov/common/rss//index.cfm?rss=34,26,VA,1238,RepWOLFPress,http://www.house.gov/wolf,91.32
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000738.json,6,,,,Lynn,W000738,Woolsey,,2.31,D,,14,CA,1242,RepLynnWoolsey,,90.73
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000784.json,4,,,,Albert,W000784,Wynn,Russell,2.64,D,,14,MD,1251,,,91.29
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000789.json,1,,,,Heather,W000789,Wilson,A.,1.89,R,,10,NM,1539,,,89.50
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000791.json,2,walden.house.gov,repgregwalden,313301365382225,Greg,W000791,Walden,,0.91,R,http://walden.house.gov/common/rss/?rss=100,8,OR,1596,repgregwalden,http://walden.house.gov/,93.60
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000792.json,9,,,,Anthony,W000792,Weiner,,4.94,D,,8,NY,1597,repweiner,,95.06
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000793.json,1,,,,David,W000793,Wu,,0.82,D,,8,OR,1598,davidwu2010,,90.28
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000794.json,33,,,,Diane,W000794,Watson,,9.14,D,,6,CA,1682,,,92.20
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000795.json,2,joewilson.house.gov,JoeWilson,70150469414,Joe,W000795,Wilson,,3.62,R,http://joewilson.house.gov/news/rss.aspx,6,SC,1688,USRepJoeWilson,http://joewilson.house.gov/,93.16
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000796.json,8,westmoreland.house.gov,71389451419,71389451419,Lynn,W000796,Westmoreland,,4.86,R,http://westmoreland.house.gov/index.php?format=feed&amp;type=rss,2,GA,1779,repwestmoreland,http://westmoreland.house.gov/,89.26
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000797.json,20,wassermanschultz.house.gov,RepDWS,88904724121,Debbie,W000797,Wasserman Schultz,,3.62,D,http://wassermanschultz.house.gov/atom.xml,2,FL,1777,RepDWStweets,http://wassermanschultz.house.gov/,93.33
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000031.json,10,young.house.gov,,,C. W. Bill,Y000031,Young,,8.65,R,http://young.house.gov/rss.xml,36,FL,1255,,http://www.house.gov/young,92.25
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000033.json,1,donyoung.house.gov,RepDonYoung,7476269851,Don,Y000033,Young,,8.24,R,http://donyoung.house.gov/news/rss.aspx,34,AK,1256,repdonyoung,http://donyoung.house.gov/,92.10
